"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"customqueuev2.CustomQueueBenchmark.testContainsAll","avgt",1,3,376164.401512,403401.544183,"ns/op",40000
"customqueuev2.CustomQueueBenchmark.testContainsAll","avgt",1,3,556857.475629,831633.428050,"ns/op",50000
"customqueuev2.CustomQueueBenchmark.testContainsAll","avgt",1,3,599298.268143,1930580.255676,"ns/op",60000
"customqueuev2.CustomQueueBenchmark.testContainsAll","avgt",1,3,618723.193094,446991.299127,"ns/op",70000
"customqueuev2.CustomQueueBenchmark.testContainsAll","avgt",1,3,707907.520552,985441.694864,"ns/op",80000
"customqueuev2.CustomQueueBenchmark.testContainsAll","avgt",1,3,791935.033980,997925.047155,"ns/op",90000
"customqueuev2.CustomQueueBenchmark.testContainsAll","avgt",1,3,994683.439746,1083320.144425,"ns/op",100000
"customqueuev2.CustomQueueBenchmark.testElement","avgt",1,3,22.688487,156.852339,"ns/op",10000
"customqueuev2.CustomQueueBenchmark.testElement","avgt",1,3,30.003334,11.372606,"ns/op",20000
"customqueuev2.CustomQueueBenchmark.testElement","avgt",1,3,29.311032,18.684650,"ns/op",30000
"customqueuev2.CustomQueueBenchmark.testElement","avgt",1,3,38.819417,261.689444,"ns/op",40000
"customqueuev2.CustomQueueBenchmark.testElement","avgt",1,3,33.143297,92.528288,"ns/op",50000
"customqueuev2.CustomQueueBenchmark.testElement","avgt",1,3,37.584539,150.305297,"ns/op",60000
"customqueuev2.CustomQueueBenchmark.testElement","avgt",1,3,34.353491,100.021637,"ns/op",70000
"customqueuev2.CustomQueueBenchmark.testElement","avgt",1,3,42.647874,201.422237,"ns/op",80000
"customqueuev2.CustomQueueBenchmark.testElement","avgt",1,3,47.374247,296.970586,"ns/op",90000
"customqueuev2.CustomQueueBenchmark.testElement","avgt",1,3,54.546348,442.603898,"ns/op",100000
"customqueuev2.CustomQueueBenchmark.testIsEmpty","avgt",1,3,22.771940,112.895456,"ns/op",10000
"customqueuev2.CustomQueueBenchmark.testIsEmpty","avgt",1,3,30.491520,42.618832,"ns/op",20000
"customqueuev2.CustomQueueBenchmark.testIsEmpty","avgt",1,3,28.607470,7.857137,"ns/op",30000
"customqueuev2.CustomQueueBenchmark.testIsEmpty","avgt",1,3,30.152290,8.301854,"ns/op",40000
"customqueuev2.CustomQueueBenchmark.testIsEmpty","avgt",1,3,29.144302,19.223538,"ns/op",50000
"customqueuev2.CustomQueueBenchmark.testIsEmpty","avgt",1,3,37.424320,137.029688,"ns/op",60000
"customqueuev2.CustomQueueBenchmark.testIsEmpty","avgt",1,3,36.081673,115.183553,"ns/op",70000
"customqueuev2.CustomQueueBenchmark.testIsEmpty","avgt",1,3,38.479036,217.093218,"ns/op",80000
"customqueuev2.CustomQueueBenchmark.testIsEmpty","avgt",1,3,39.800633,304.817562,"ns/op",90000
"customqueuev2.CustomQueueBenchmark.testIsEmpty","avgt",1,3,45.029107,145.764872,"ns/op",100000
"customqueuev2.CustomQueueBenchmark.testIterator","avgt",1,3,17836.534833,1021.524582,"ns/op",10000
"customqueuev2.CustomQueueBenchmark.testIterator","avgt",1,3,32556.879960,3468.900330,"ns/op",20000
"customqueuev2.CustomQueueBenchmark.testIterator","avgt",1,3,47643.360210,7036.388896,"ns/op",30000
"customqueuev2.CustomQueueBenchmark.testIterator","avgt",1,3,60300.392188,16521.842717,"ns/op",40000
"customqueuev2.CustomQueueBenchmark.testIterator","avgt",1,3,75711.176253,44978.400125,"ns/op",50000
"customqueuev2.CustomQueueBenchmark.testIterator","avgt",1,3,88795.824565,10416.151114,"ns/op",60000
"customqueuev2.CustomQueueBenchmark.testIterator","avgt",1,3,100894.558741,45356.509616,"ns/op",70000
"customqueuev2.CustomQueueBenchmark.testIterator","avgt",1,3,115755.206540,19162.167426,"ns/op",80000
"customqueuev2.CustomQueueBenchmark.testIterator","avgt",1,3,131088.078793,9393.939733,"ns/op",90000
"customqueuev2.CustomQueueBenchmark.testIterator","avgt",1,3,146813.846896,12605.872682,"ns/op",100000
"customqueuev2.CustomQueueBenchmark.testOffer","avgt",1,3,23459.674879,5374.913443,"ns/op",10000
"customqueuev2.CustomQueueBenchmark.testOffer","avgt",1,3,50857.802472,160115.347613,"ns/op",20000
"customqueuev2.CustomQueueBenchmark.testOffer","avgt",1,3,81212.155942,192633.496993,"ns/op",30000
"customqueuev2.CustomQueueBenchmark.testOffer","avgt",1,3,99645.507787,206564.123034,"ns/op",40000
"customqueuev2.CustomQueueBenchmark.testOffer","avgt",1,3,122452.882677,162606.139944,"ns/op",50000
"customqueuev2.CustomQueueBenchmark.testOffer","avgt",1,3,138384.335956,54804.403742,"ns/op",60000
"customqueuev2.CustomQueueBenchmark.testOffer","avgt",1,3,181821.223169,486823.212268,"ns/op",70000
"customqueuev2.CustomQueueBenchmark.testOffer","avgt",1,3,197893.328431,191437.320838,"ns/op",80000
"customqueuev2.CustomQueueBenchmark.testOffer","avgt",1,3,233952.924144,584536.890454,"ns/op",90000
"customqueuev2.CustomQueueBenchmark.testOffer","avgt",1,3,225822.545286,68592.853873,"ns/op",100000
"customqueuev2.CustomQueueBenchmark.testPeek","avgt",1,3,22.386161,135.317124,"ns/op",10000
"customqueuev2.CustomQueueBenchmark.testPeek","avgt",1,3,29.252944,2.231424,"ns/op",20000
"customqueuev2.CustomQueueBenchmark.testPeek","avgt",1,3,31.621222,8.256643,"ns/op",30000
"customqueuev2.CustomQueueBenchmark.testPeek","avgt",1,3,47.354579,306.788087,"ns/op",40000
"customqueuev2.CustomQueueBenchmark.testPeek","avgt",1,3,32.580541,31.681600,"ns/op",50000
"customqueuev2.CustomQueueBenchmark.testPeek","avgt",1,3,40.457991,93.518477,"ns/op",60000
"customqueuev2.CustomQueueBenchmark.testPeek","avgt",1,3,34.856129,208.589922,"ns/op",70000
"customqueuev2.CustomQueueBenchmark.testPeek","avgt",1,3,39.236528,135.182045,"ns/op",80000
"customqueuev2.CustomQueueBenchmark.testPeek","avgt",1,3,35.773491,166.322551,"ns/op",90000
"customqueuev2.CustomQueueBenchmark.testPeek","avgt",1,3,35.207187,132.108268,"ns/op",100000
"customqueuev2.CustomQueueBenchmark.testPoll","avgt",1,3,22418.585566,473.764426,"ns/op",10000
"customqueuev2.CustomQueueBenchmark.testPoll","avgt",1,3,43881.759767,10325.932559,"ns/op",20000
"customqueuev2.CustomQueueBenchmark.testPoll","avgt",1,3,66729.509862,14047.430762,"ns/op",30000
"customqueuev2.CustomQueueBenchmark.testPoll","avgt",1,3,89113.614749,75834.694094,"ns/op",40000
"customqueuev2.CustomQueueBenchmark.testPoll","avgt",1,3,115280.597427,190133.633160,"ns/op",50000
"customqueuev2.CustomQueueBenchmark.testPoll","avgt",1,3,147800.818515,207091.869235,"ns/op",60000
"customqueuev2.CustomQueueBenchmark.testPoll","avgt",1,3,173975.159901,242611.391656,"ns/op",70000
"customqueuev2.CustomQueueBenchmark.testPoll","avgt",1,3,207693.215424,105289.361601,"ns/op",80000
"customqueuev2.CustomQueueBenchmark.testPoll","avgt",1,3,235364.731134,112851.365580,"ns/op",90000
"customqueuev2.CustomQueueBenchmark.testPoll","avgt",1,3,278233.552325,85800.964240,"ns/op",100000
"customqueuev2.CustomQueueBenchmark.testRemoveAll","avgt",1,3,77729.732639,1648.541788,"ns/op",10000
"customqueuev2.CustomQueueBenchmark.testRemoveAll","avgt",1,3,161306.607707,7066.238018,"ns/op",20000
"customqueuev2.CustomQueueBenchmark.testRemoveAll","avgt",1,3,230818.440994,20713.325701,"ns/op",30000
"customqueuev2.CustomQueueBenchmark.testRemoveAll","avgt",1,3,312836.995762,13924.717496,"ns/op",40000
"customqueuev2.CustomQueueBenchmark.testRemoveAll","avgt",1,3,382320.139597,126659.688410,"ns/op",50000
"customqueuev2.CustomQueueBenchmark.testRemoveAll","avgt",1,3,485980.167159,92199.373929,"ns/op",60000
"customqueuev2.CustomQueueBenchmark.testRemoveAll","avgt",1,3,552154.108240,117046.354061,"ns/op",70000
"customqueuev2.CustomQueueBenchmark.testRemoveAll","avgt",1,3,671658.560786,211556.734594,"ns/op",80000
"customqueuev2.CustomQueueBenchmark.testRemoveAll","avgt",1,3,715039.170670,182411.879438,"ns/op",90000
"customqueuev2.CustomQueueBenchmark.testRemoveAll","avgt",1,3,797392.152559,297173.658903,"ns/op",100000
"customqueuev2.CustomQueueBenchmark.testRemoveHead","avgt",1,3,22541.796027,7618.376874,"ns/op",10000
"customqueuev2.CustomQueueBenchmark.testRemoveHead","avgt",1,3,44513.296437,6922.460301,"ns/op",20000
"customqueuev2.CustomQueueBenchmark.testRemoveHead","avgt",1,3,66149.074664,10952.968597,"ns/op",30000
"customqueuev2.CustomQueueBenchmark.testRemoveHead","avgt",1,3,91267.177235,70184.214140,"ns/op",40000
"customqueuev2.CustomQueueBenchmark.testRemoveHead","avgt",1,3,117854.920032,205153.223911,"ns/op",50000
"customqueuev2.CustomQueueBenchmark.testRemoveHead","avgt",1,3,146170.679389,200011.952304,"ns/op",60000
"customqueuev2.CustomQueueBenchmark.testRemoveHead","avgt",1,3,177150.526201,321189.057658,"ns/op",70000
"customqueuev2.CustomQueueBenchmark.testRemoveHead","avgt",1,3,209785.310944,49376.936119,"ns/op",80000
"customqueuev2.CustomQueueBenchmark.testRemoveHead","avgt",1,3,236730.139048,61644.969587,"ns/op",90000
"customqueuev2.CustomQueueBenchmark.testRemoveHead","avgt",1,3,266319.508230,80318.566332,"ns/op",100000
"customqueuev2.CustomQueueBenchmark.testRemoveObject","avgt",1,3,33797.109488,625.735303,"ns/op",10000
"customqueuev2.CustomQueueBenchmark.testRemoveObject","avgt",1,3,66738.423093,33141.072345,"ns/op",20000
"customqueuev2.CustomQueueBenchmark.testRemoveObject","avgt",1,3,98753.814231,47961.068607,"ns/op",30000
"customqueuev2.CustomQueueBenchmark.testRemoveObject","avgt",1,3,131614.491800,25189.183587,"ns/op",40000
"customqueuev2.CustomQueueBenchmark.testRemoveObject","avgt",1,3,165732.816287,40607.286522,"ns/op",50000
"customqueuev2.CustomQueueBenchmark.testRemoveObject","avgt",1,3,199636.231807,24737.395238,"ns/op",60000
"customqueuev2.CustomQueueBenchmark.testRemoveObject","avgt",1,3,232883.309737,19833.467604,"ns/op",70000
"customqueuev2.CustomQueueBenchmark.testRemoveObject","avgt",1,3,270705.411071,91371.398845,"ns/op",80000
"customqueuev2.CustomQueueBenchmark.testRemoveObject","avgt",1,3,305710.583741,117195.981977,"ns/op",90000
"customqueuev2.CustomQueueBenchmark.testRemoveObject","avgt",1,3,341673.719883,186907.457641,"ns/op",100000
"customqueuev2.CustomQueueBenchmark.testRetainAll","avgt",1,3,80570.961144,6636.604603,"ns/op",10000
"customqueuev2.CustomQueueBenchmark.testRetainAll","avgt",1,3,162073.740071,40142.516653,"ns/op",20000
"customqueuev2.CustomQueueBenchmark.testRetainAll","avgt",1,3,244961.350970,42039.703560,"ns/op",30000
"customqueuev2.CustomQueueBenchmark.testRetainAll","avgt",1,3,326360.886165,131783.601269,"ns/op",40000
"customqueuev2.CustomQueueBenchmark.testRetainAll","avgt",1,3,402535.928506,108040.952971,"ns/op",50000
"customqueuev2.CustomQueueBenchmark.testRetainAll","avgt",1,3,496351.720022,18736.650968,"ns/op",60000
"customqueuev2.CustomQueueBenchmark.testRetainAll","avgt",1,3,570111.146892,174557.377632,"ns/op",70000
"customqueuev2.CustomQueueBenchmark.testRetainAll","avgt",1,3,661193.902645,415142.062923,"ns/op",80000
"customqueuev2.CustomQueueBenchmark.testRetainAll","avgt",1,3,738956.359933,88486.674309,"ns/op",90000
"customqueuev2.CustomQueueBenchmark.testRetainAll","avgt",1,3,818605.141854,248432.633359,"ns/op",100000
"customqueuev2.CustomQueueBenchmark.testSize","avgt",1,3,22.952871,171.120122,"ns/op",10000
"customqueuev2.CustomQueueBenchmark.testSize","avgt",1,3,31.480655,8.632691,"ns/op",20000
"customqueuev2.CustomQueueBenchmark.testSize","avgt",1,3,30.687799,17.196379,"ns/op",30000
"customqueuev2.CustomQueueBenchmark.testSize","avgt",1,3,30.101010,9.463878,"ns/op",40000
"customqueuev2.CustomQueueBenchmark.testSize","avgt",1,3,29.952886,17.699765,"ns/op",50000
"customqueuev2.CustomQueueBenchmark.testSize","avgt",1,3,32.094831,116.745128,"ns/op",60000
"customqueuev2.CustomQueueBenchmark.testSize","avgt",1,3,33.108995,113.800404,"ns/op",70000
"customqueuev2.CustomQueueBenchmark.testSize","avgt",1,3,34.280732,128.546055,"ns/op",80000
"customqueuev2.CustomQueueBenchmark.testSize","avgt",1,3,32.039787,126.575883,"ns/op",90000
"customqueuev2.CustomQueueBenchmark.testSize","avgt",1,3,32.866813,148.311444,"ns/op",100000
"customqueuev2.CustomQueueBenchmark.testToArray","avgt",1,3,12478.667202,1671.285458,"ns/op",10000
"customqueuev2.CustomQueueBenchmark.testToArray","avgt",1,3,25056.833184,4333.333117,"ns/op",20000
"customqueuev2.CustomQueueBenchmark.testToArray","avgt",1,3,37956.275815,2979.593957,"ns/op",30000
"customqueuev2.CustomQueueBenchmark.testToArray","avgt",1,3,50205.534063,5293.692301,"ns/op",40000
